 74304.0,-0.000001, 433.000
 74306.0,-0.000005, 423.000
 74308.0,-0.000020, 432.000
 74310.0,-0.000076, 416.000
 74312.0,-0.000052, 439.000
 74314.0,-0.000035, 413.000
 74316.0, 0.000027, 446.000
 74318.0,-0.000081, 422.000
 74320.0, 0.000053, 434.000
 74322.0,-0.000087, 426.000
 74324.0, 0.000052, 429.000
 74326.0,-0.000049, 432.000
 74328.0,-0.000035, 427.000
 74330.0,-0.000004, 433.000
 74332.0,-0.000068, 429.000
 74334.0,-0.000019, 430.000
 74336.0, 0.000054, 425.000
 74338.0, 0.000020, 434.000
 74340.0, 0.000049, 419.000
 74342.0, 0.000052, 440.000
 74344.0, 0.000073, 421.000
 74346.0, 0.000047, 441.000
 74348.0,-0.000017, 424.000
 74350.0, 0.000058, 433.000
 74352.0, 0.000024, 430.000
 74354.0, 0.000078, 428.000
 74356.0, 0.000022, 432.000
 74358.0, 0.000010, 427.000
 74360.0,-0.000039, 436.000
 74362.0, 0.000002, 430.000
 74364.0,-0.000006, 433.000
 74366.0, 0.000012, 429.000
 74368.0, 0.000067, 430.000
 74370.0, 0.000079, 421.000
 74372.0,-0.000070, 444.000
 74374.0, 0.000057, 424.000
 74376.0,-0.000028, 439.000
 74378.0, 0.000074, 428.000
 74380.0,-0.000075, 431.000
 74382.0, 0.000001, 434.000
 74384.0,-0.000008, 429.000
 74386.0, 0.000020, 436.000
 74388.0, 0.000025, 424.000
 74390.0, 0.000010, 440.000
 74392.0, 0.000058, 426.000
 74394.0, 0.000030, 437.000
 74396.0, 0.000088, 428.000
 74398.0, 0.000030, 434.000
 74400.0, 0.000095, 428.000
 74402.0, 0.000027, 441.000
 74404.0, 0.000124, 424.000
 74406.0, 0.000053, 439.000
 74408.0, 0.000038, 429.000
 74410.0, 0.000055, 433.000
 74412.0,-0.000025, 435.000
 74414.0, 0.000006, 422.000
 74416.0, 0.000000, 437.000
 74418.0,-0.000013, 420.000
 74420.0,-0.000008, 436.000
 74422.0, 0.000040, 427.000
 74424.0, 0.000026, 434.000
 74426.0, 0.000178, 424.000
 74428.0, 0.000075, 437.000
 74430.0, 0.000124, 423.000
 74432.0, 0.000015, 439.000
 74434.0, 0.000024, 426.000
 74436.0, 0.000116, 429.000
 74438.0, 0.000112, 434.000
 74440.0, 0.000071, 428.000
 74442.0, 0.000046, 437.000
 74444.0, 0.000007, 420.000
 74446.0, 0.000054, 439.000
 74448.0, 0.000053, 422.000
 74450.0, 0.000113, 439.000
 74452.0, 0.000096, 420.000
 74454.0, 0.000022, 444.000
 74456.0, 0.000052, 426.000
 74458.0, 0.000017, 442.000
 74460.0, 0.000038, 425.000
 74462.0, 0.000087, 442.000
 74464.0, 0.000105, 429.000
 74466.0, 0.000027, 440.000
 74468.0, 0.000072, 439.000
 74470.0, 0.000092, 429.000
 74472.0, 0.000208, 441.000
 74474.0, 0.000126, 426.000
 74476.0, 0.000162, 440.000
 74478.0, 0.000224, 430.000
 74480.0, 0.000261, 443.000
 74482.0, 0.000323, 427.000
 74484.0, 0.000530, 448.000
 74486.0, 0.000807, 428.000
 74488.0, 0.001212, 444.000
 74490.0, 0.001648, 431.000
 74492.0, 0.002149, 439.000
 74494.0, 0.002505, 435.000
 74496.0, 0.003159, 434.000
 74498.0, 0.003401, 441.000
 74500.0, 0.003866, 429.000
 74502.0, 0.004117, 444.000
 74504.0, 0.004382, 425.000
 74506.0, 0.004361, 444.000
 74508.0, 0.004397, 430.000
 74510.0, 0.004021, 446.000
 74512.0, 0.003898, 431.000
 74514.0, 0.003618, 445.000
 74516.0, 0.003602, 427.000
 74518.0, 0.003381, 439.000
 74520.0, 0.003366, 430.000
 74522.0, 0.003202, 441.000
 74524.0, 0.003023, 435.000
 74526.0, 0.002799, 429.000
 74528.0, 0.002477, 442.000
 74530.0, 0.002286, 429.000
 74532.0, 0.001903, 442.000
 74534.0, 0.001470, 426.000
 74536.0, 0.001231, 444.000
 74538.0, 0.000925, 435.000
 74540.0, 0.000799, 448.000
 74542.0, 0.000686, 433.000
 74544.0, 0.000684, 442.000
 74546.0, 0.000752, 440.000
 74548.0, 0.001130, 436.000
 74550.0, 0.001351, 438.000
 74552.0, 0.001949, 438.000
 74554.0, 0.002410, 443.000
 74556.0, 0.002755, 424.000
 74558.0, 0.003069, 445.000
 74560.0, 0.003243, 430.000
 74562.0, 0.003341, 439.000
 74564.0, 0.003411, 425.000
 74566.0, 0.003381, 440.000
 74568.0, 0.003387, 428.000
 74570.0, 0.003487, 439.000
 74572.0, 0.003505, 423.000
 74574.0, 0.003462, 434.000
 74576.0, 0.003317, 433.000
 74578.0, 0.003192, 428.000
 74580.0, 0.003108, 421.000
 74582.0, 0.002844, 420.000
 74584.0, 0.002503, 429.000
 74586.0, 0.002134, 418.000
 74588.0, 0.001694, 434.000
 74590.0, 0.001254, 418.000
 74592.0, 0.000936, 443.000
 74594.0, 0.000746, 418.000
 74596.0, 0.000807, 440.000
 74598.0, 0.000911, 425.000
 74600.0, 0.001292, 437.000
 74602.0, 0.001654, 434.000
 74604.0, 0.002067, 438.000
 74606.0, 0.002270, 436.000
 74608.0, 0.002637, 433.000
 74610.0, 0.002433, 435.000
 74612.0, 0.002336, 433.000
 74614.0, 0.001821, 437.000
 74616.0, 0.001659, 432.000
 74618.0, 0.001229, 438.000
 74620.0, 0.001255, 429.000
 74622.0, 0.001147, 448.000
 74624.0, 0.001250, 425.000
 74626.0, 0.001316, 446.000
 74628.0, 0.001594, 432.000
 74630.0, 0.001621, 439.000
 74632.0, 0.001856, 439.000
 74634.0, 0.001736, 435.000
 74636.0, 0.001622, 439.000
 74638.0, 0.001337, 430.000
 74640.0, 0.001135, 439.000
 74642.0, 0.000918, 435.000
 74644.0, 0.000764, 438.000
 74646.0, 0.000660, 432.000
 74648.0, 0.000650, 443.000
 74650.0, 0.000740, 431.000
 74652.0, 0.001070, 449.000
 74654.0, 0.001520, 427.000
 74656.0, 0.002040, 448.000
 74658.0, 0.002619, 445.000
 74660.0, 0.003155, 446.000
 74662.0, 0.003810, 443.000
 74664.0, 0.004292, 442.000
 74666.0, 0.004783, 448.000
 74668.0, 0.005136, 436.000
 74670.0, 0.005379, 443.000
 74672.0, 0.005606, 442.000
 74674.0, 0.005737, 447.000
 74676.0, 0.005938, 439.000
 74678.0, 0.006004, 451.000
 74680.0, 0.006172, 437.000
 74682.0, 0.006144, 452.000
 74684.0, 0.006204, 440.000
 74686.0, 0.006297, 445.000
 74688.0, 0.006299, 452.000
 74690.0, 0.006357, 439.000
 74692.0, 0.006235, 451.000
 74694.0, 0.006127, 435.000
 74696.0, 0.006031, 454.000
 74698.0, 0.005932, 438.000
 74700.0, 0.005928, 445.000
 74702.0, 0.005907, 441.000
 74704.0, 0.005846, 451.000
 74706.0, 0.005855, 443.000
 74708.0, 0.005776, 448.000
 74710.0, 0.005731, 439.000
 74712.0, 0.005728, 449.000
 74714.0, 0.005548, 443.000
 74716.0, 0.005616, 450.000
 74718.0, 0.005454, 450.000
 74720.0, 0.005438, 439.000
 74722.0, 0.005295, 451.000
 74724.0, 0.005338, 441.000
 74726.0, 0.005188, 454.000
 74728.0, 0.005102, 435.000
 74730.0, 0.005076, 451.000
 74732.0, 0.004939, 442.000
 74734.0, 0.004915, 451.000
 74736.0, 0.004731, 446.000
 74738.0, 0.004771, 443.000
 74740.0, 0.004663, 446.000
 74742.0, 0.004499, 447.000
 74744.0, 0.004544, 446.000
 74746.0, 0.004339, 445.000
 74748.0, 0.004319, 453.000
 74750.0, 0.004311, 435.000
 74752.0, 0.004122, 452.000
 74754.0, 0.004118, 444.000
 74756.0, 0.004082, 451.000
 74758.0, 0.004073, 438.000
 74760.0, 0.004136, 448.000
 74762.0, 0.003971, 447.000
 74764.0, 0.004040, 450.000
 74766.0, 0.004100, 446.000
 74768.0, 0.004063, 438.000
 74770.0, 0.004100, 450.000
 74772.0, 0.004175, 448.000
 74774.0, 0.004063, 447.000
 74776.0, 0.004092, 442.000
 74778.0, 0.004028, 456.000
 74780.0, 0.004085, 434.000
 74782.0, 0.004012, 451.000
 74784.0, 0.004097, 447.000
 74786.0, 0.003975, 451.000
 74788.0, 0.004128, 437.000
 74790.0, 0.004059, 452.000
 74792.0, 0.004126, 445.000
 74794.0, 0.004110, 444.000
 74796.0, 0.004129, 453.000
 74798.0, 0.004091, 440.000
 74800.0, 0.004139, 447.000
 74802.0, 0.004245, 445.000
 74804.0, 0.004040, 452.000
 74806.0, 0.004139, 439.000
 74808.0, 0.004139, 453.000
 74810.0, 0.004103, 436.000
 74812.0, 0.004175, 454.000
 74814.0, 0.004141, 443.000
 74816.0, 0.004143, 453.000
 74818.0, 0.004108, 442.000
 74820.0, 0.004052, 445.000
 74822.0, 0.004199, 449.000
 74824.0, 0.004200, 443.000
 74826.0, 0.004216, 453.000
 74828.0, 0.004110, 441.000
 74830.0, 0.004210, 452.000
 74832.0, 0.004161, 436.000
 74834.0, 0.004159, 456.000
 74836.0, 0.004143, 442.000
 74838.0, 0.004153, 452.000
 74840.0, 0.004085, 436.000
 74842.0, 0.004120, 452.000
 74844.0, 0.004175, 445.000
 74846.0, 0.004199, 453.000
 74848.0, 0.004141, 444.000
 74850.0, 0.004209, 440.000
 74852.0, 0.004107, 456.000
 74854.0, 0.004066, 444.000
 74856.0, 0.004071, 452.000
 74858.0, 0.003964, 436.000
 74860.0, 0.003976, 455.000
 74862.0, 0.003848, 437.000
 74864.0, 0.003956, 454.000
 74866.0, 0.003915, 441.000
 74868.0, 0.003984, 457.000
 74870.0, 0.003949, 432.000
 74872.0, 0.004090, 459.000
 74874.0, 0.004184, 446.000
 74876.0, 0.004177, 446.000
 74878.0, 0.004330, 449.000
 74880.0, 0.004392, 440.000
 74882.0, 0.004406, 459.000
 74884.0, 0.004700, 436.000
 74886.0, 0.004957, 458.000
 74888.0, 0.005539, 430.000
 74890.0, 0.006441, 456.000
 74892.0, 0.007434, 439.000
 74894.0, 0.008687, 455.000
 74896.0, 0.009632, 439.000
 74898.0, 0.010034, 457.000
 74900.0, 0.010035, 437.000
 74902.0, 0.009497, 454.000
 74904.0, 0.008950, 449.000
 74906.0, 0.007973, 442.000
 74908.0, 0.007454, 453.000
 74910.0, 0.006947, 440.000
 74912.0, 0.006841, 458.000
 74914.0, 0.006672, 434.000
 74916.0, 0.006781, 457.000
 74918.0, 0.006599, 434.000
 74920.0, 0.006532, 456.000
 74922.0, 0.006460, 438.000
 74924.0, 0.006305, 457.000
 74926.0, 0.006190, 440.000
 74928.0, 0.006017, 459.000
 74930.0, 0.006078, 436.000
 74932.0, 0.006168, 448.000
 74934.0, 0.006454, 458.000
 74936.0, 0.006717, 443.000
 74938.0, 0.007102, 451.000
 74940.0, 0.007745, 436.000
 74942.0, 0.007954, 459.000
 74944.0, 0.008330, 433.000
 74946.0, 0.008165, 458.000
 74948.0, 0.008251, 436.000
 74950.0, 0.007866, 456.000
 74952.0, 0.007954, 437.000
 74954.0, 0.007723, 456.000
 74956.0, 0.007790, 444.000
 74958.0, 0.007805, 454.000
 74960.0, 0.007736, 440.000
 74962.0, 0.007981, 444.000
 74964.0, 0.007830, 461.000
 74966.0, 0.008065, 442.000
 74968.0, 0.008026, 454.000
 74970.0, 0.008210, 432.000
 74972.0, 0.008035, 460.000
 74974.0, 0.008238, 433.000
 74976.0, 0.008143, 452.000
 74978.0, 0.008193, 434.000
 74980.0, 0.007987, 454.000
 74982.0, 0.007929, 436.000
 74984.0, 0.007873, 450.000
 74986.0, 0.007801, 444.000
 74988.0, 0.007810, 445.000
 74990.0, 0.007685, 444.000
 74992.0, 0.007772, 443.000
 74994.0, 0.007517, 454.000
 74996.0, 0.007566, 436.000
 74998.0, 0.007448, 456.000
 75000.0, 0.007457, 436.000
 75002.0, 0.007293, 456.000
 75004.0, 0.007316, 436.000
 75006.0, 0.007118, 456.000
 75008.0, 0.006948, 439.000
 75010.0, 0.006917, 457.000
 75012.0, 0.006824, 441.000
 75014.0, 0.006696, 451.000
 75016.0, 0.006626, 448.000
 75018.0, 0.006582, 452.000
 75020.0, 0.006441, 444.000
 75022.0, 0.006460, 446.000
 75024.0, 0.006292, 461.000
 75026.0, 0.006390, 432.000
 75028.0, 0.006133, 460.000
 75030.0, 0.005911, 435.000
 75032.0, 0.005903, 456.000
 75034.0, 0.005637, 435.000
 75036.0, 0.005586, 457.000
 75038.0, 0.005377, 442.000
 75040.0, 0.005299, 455.000
 75042.0, 0.005021, 444.000
 75044.0, 0.005040, 446.000
 75046.0, 0.004815, 452.000
 75048.0, 0.004564, 453.000
 75050.0, 0.004546, 446.000
 75052.0, 0.004326, 438.000
 75054.0, 0.004319, 464.000
 75056.0, 0.004110, 433.000
 75058.0, 0.004081, 457.000
 75060.0, 0.004044, 437.000
 75062.0, 0.004094, 457.000
 75064.0, 0.004049, 433.000
 75066.0, 0.004032, 460.000
 75068.0, 0.004027, 443.000
 75070.0, 0.004095, 446.000
 75072.0, 0.004085, 447.000
 75074.0, 0.004162, 448.000
 75076.0, 0.004046, 452.000
 75078.0, 0.004121, 442.000
 75080.0, 0.004099, 451.000
 75082.0, 0.004017, 435.000
 75084.0, 0.004081, 461.000
 75086.0, 0.004035, 433.000
 75088.0, 0.004027, 459.000
 75090.0, 0.004133, 433.000
 75092.0, 0.003963, 457.000
 75094.0, 0.004017, 433.000
 75096.0, 0.004008, 456.000
 75098.0, 0.004062, 443.000
 75100.0, 0.004023, 444.000
 75102.0, 0.004133, 450.000
 75104.0, 0.004130, 442.000
 75106.0, 0.004068, 454.000
 75108.0, 0.004051, 439.000
 75110.0, 0.004035, 447.000
 75112.0, 0.004066, 438.000
 75114.0, 0.004027, 457.000
 75116.0, 0.004093, 435.000
 75118.0, 0.003981, 455.000
 75120.0, 0.004047, 432.000
 75122.0, 0.003944, 455.000
 75124.0, 0.004062, 436.000
 75126.0, 0.004006, 448.000
 75128.0, 0.003904, 447.000
 75130.0, 0.004022, 445.000
 75132.0, 0.003995, 446.000
 75134.0, 0.004022, 440.000
 75136.0, 0.004027, 451.000
 75138.0, 0.004129, 436.000
 75140.0, 0.003936, 447.000
 75142.0, 0.003945, 440.000
 75144.0, 0.003945, 457.000
 75146.0, 0.003926, 429.000
 75148.0, 0.003935, 458.000
 75150.0, 0.003982, 435.000
 75152.0, 0.003925, 445.000
 75154.0, 0.003965, 441.000
 75156.0, 0.003824, 448.000
 75158.0, 0.003990, 445.000
 75160.0, 0.003892, 440.000
 75162.0, 0.004157, 451.000
 75164.0, 0.003901, 433.000
 75166.0, 0.004012, 450.000
 75168.0, 0.003980, 435.000
 75170.0, 0.003977, 449.000
 75172.0, 0.003992, 435.000
 75174.0, 0.003990, 454.000
 75176.0, 0.004073, 431.000
 75178.0, 0.004125, 454.000
 75180.0, 0.004055, 437.000
 75182.0, 0.004100, 439.000
 75184.0, 0.004100, 445.000
 75186.0, 0.004189, 447.000
 75188.0, 0.004245, 445.000
 75190.0, 0.004334, 435.000
 75192.0, 0.004265, 449.000
 75194.0, 0.004443, 434.000
 75196.0, 0.004343, 448.000
 75198.0, 0.004394, 436.000
 75200.0, 0.004224, 446.000
 75202.0, 0.004196, 436.000
 75204.0, 0.004095, 452.000
 75206.0, 0.003986, 433.000
 75208.0, 0.003913, 448.000
 75210.0, 0.003725, 441.000
 75212.0, 0.003771, 442.000
 75214.0, 0.003776, 441.000
 75216.0, 0.003757, 441.000
 75218.0, 0.003789, 445.000
 75220.0, 0.003851, 429.000
 75222.0, 0.003815, 452.000
 75224.0, 0.003789, 433.000
 75226.0, 0.003797, 449.000
 75228.0, 0.003782, 431.000
 75230.0, 0.003796, 448.000
 75232.0, 0.003706, 434.000
 75234.0, 0.003768, 448.000
 75236.0, 0.003684, 434.000
 75238.0, 0.003750, 446.000
 75240.0, 0.003754, 440.000
 75242.0, 0.003818, 440.000
 75244.0, 0.003857, 443.000
 75246.0, 0.003899, 436.000
 75248.0, 0.003819, 443.000
 75250.0, 0.003852, 433.000
 75252.0, 0.003805, 447.000
 75254.0, 0.003865, 431.000
 75256.0, 0.003878, 451.000
 75258.0, 0.003856, 426.000
 75260.0, 0.003919, 450.000
 75262.0, 0.003869, 437.000
 75264.0, 0.003971, 441.000
 75266.0, 0.003890, 437.000
 75268.0, 0.004059, 445.000
 75270.0, 0.003988, 436.000
 75272.0, 0.004062, 437.000
 75274.0, 0.003996, 442.000
 75276.0, 0.004013, 433.000
 75278.0, 0.003966, 441.000
 75280.0, 0.004114, 437.000
 75282.0, 0.004142, 445.000
 75284.0, 0.004089, 426.000
 75286.0, 0.004123, 452.000
 75288.0, 0.004098, 432.000
 75290.0, 0.004059, 441.000
 75292.0, 0.004082, 436.000
 75294.0, 0.004031, 445.000
 75296.0, 0.004014, 431.000
 75298.0, 0.003950, 442.000
 75300.0, 0.003886, 441.000
 75302.0, 0.003903, 431.000
 75304.0, 0.003893, 442.000
 75306.0, 0.003829, 433.000
 75308.0, 0.003830, 440.000
 75310.0, 0.003811, 433.000
 75312.0, 0.003867, 445.000
 75314.0, 0.003828, 426.000
 75316.0, 0.003837, 449.000
 75318.0, 0.003832, 434.000
 75320.0, 0.003833, 436.000
 75322.0, 0.003898, 439.000
 75324.0, 0.003929, 440.000
 75326.0, 0.003900, 435.000
 75328.0, 0.004042, 438.000
 75330.0, 0.003891, 438.000
 75332.0, 0.004048, 430.000
 75334.0, 0.003808, 441.000
 75336.0, 0.004001, 430.000
 75338.0, 0.003877, 441.000
 75340.0, 0.003994, 431.000
 75342.0, 0.003960, 443.000
 75344.0, 0.003948, 429.000
 75346.0, 0.003979, 440.000
 75348.0, 0.003852, 439.000
 75350.0, 0.003855, 438.000
 75352.0, 0.003862, 436.000
 75354.0, 0.003909, 433.000
 75356.0, 0.003793, 436.000
 75358.0, 0.003846, 438.000
 75360.0, 0.003793, 436.000
 75362.0, 0.003886, 431.000
 75364.0, 0.003804, 439.000
 75366.0, 0.003990, 428.000
 75368.0, 0.003829, 440.000
 75370.0, 0.003947, 435.000
 75372.0, 0.003843, 436.000
 75374.0, 0.003901, 431.000
 75376.0, 0.003756, 443.000
 75378.0, 0.003845, 433.000
 75380.0, 0.003652, 435.000
 75382.0, 0.003795, 437.000
 75384.0, 0.003738, 430.000
 75386.0, 0.003832, 438.000
 75388.0, 0.003772, 435.000
 75390.0, 0.003903, 434.000
 75392.0, 0.003897, 431.000
 75394.0, 0.003944, 437.000
 75396.0, 0.004002, 429.000
 75398.0, 0.004104, 435.000
 75400.0, 0.004184, 438.000
 75402.0, 0.004109, 432.000
 75404.0, 0.004052, 433.000
 75406.0, 0.004045, 443.000
 75408.0, 0.003973, 431.000
 75410.0, 0.004059, 432.000
 75412.0, 0.003970, 434.000
 75414.0, 0.004002, 430.000
 75416.0, 0.004090, 436.000
 75418.0, 0.003991, 434.000
 75420.0, 0.004136, 434.000
 75422.0, 0.004043, 432.000
 75424.0, 0.004056, 432.000
 75426.0, 0.003996, 434.000
 75428.0, 0.003962, 427.000
 75430.0, 0.003943, 442.000
 75432.0, 0.003849, 431.000
 75434.0, 0.003871, 433.000
 75436.0, 0.003892, 433.000
 75438.0, 0.003903, 433.000
 75440.0, 0.003855, 428.000
 75442.0, 0.003927, 432.000
 75444.0, 0.003819, 436.000
 75446.0, 0.003927, 432.000
 75448.0, 0.003875, 432.000
 75450.0, 0.003884, 432.000
 75452.0, 0.003876, 434.000
 75454.0, 0.003946, 430.000
 75456.0, 0.003988, 432.000
 75458.0, 0.003957, 427.000
 75460.0, 0.004083, 441.000
 75462.0, 0.003946, 425.000
 75464.0, 0.003962, 438.000
 75466.0, 0.003948, 428.000
 75468.0, 0.003802, 431.000
 75470.0, 0.003880, 429.000
 75472.0, 0.003746, 431.000
 75474.0, 0.003798, 430.000
 75476.0, 0.003735, 435.000
 75478.0, 0.003802, 428.000
 75480.0, 0.003693, 433.000
 75482.0, 0.003944, 433.000
 75484.0, 0.003813, 422.000
 75486.0, 0.003882, 430.000
 75488.0, 0.003837, 417.000
 75490.0, 0.003751, 435.000
 75492.0, 0.003834, 416.000
 75494.0, 0.003669, 432.000
 75496.0, 0.003817, 416.000
 75498.0, 0.003669, 431.000
 75500.0, 0.003795, 418.000
 75502.0, 0.003757, 429.000
 75504.0, 0.003811, 419.000
 75506.0, 0.003798, 429.000
 75508.0, 0.003720, 428.000
 75510.0, 0.003654, 416.000
 75512.0, 0.003736, 431.000
 75514.0, 0.003735, 421.000
 75516.0, 0.003666, 430.000
 75518.0, 0.003739, 415.000
 75520.0, 0.003684, 432.000
 75522.0, 0.003836, 414.000
 75524.0, 0.003700, 429.000
 75526.0, 0.003807, 420.000
 75528.0, 0.003737, 426.000
 75530.0, 0.003908, 415.000
 75532.0, 0.003937, 432.000
 75534.0, 0.003898, 420.000
 75536.0, 0.003965, 423.000
 75538.0, 0.003900, 429.000
 75540.0, 0.003884, 412.000
 75542.0, 0.003683, 434.000
 75544.0, 0.003745, 419.000
 75546.0, 0.003718, 430.000
 75548.0, 0.003713, 412.000
 75550.0, 0.003758, 434.000
 75552.0, 0.003849, 419.000
 75554.0, 0.003872, 434.000
 75556.0, 0.003839, 425.000
 75558.0, 0.003817, 431.000
 75560.0, 0.003711, 423.000
 75562.0, 0.003782, 434.000
 75564.0, 0.003600, 425.000
 75566.0, 0.003643, 423.000
 75568.0, 0.003669, 441.000
 75570.0, 0.003618, 418.000
 75572.0, 0.003663, 436.000
 75574.0, 0.003680, 417.000
 75576.0, 0.003715, 437.000
 75578.0, 0.003651, 413.000
 75580.0, 0.003640, 435.000
 75582.0, 0.003657, 420.000
 75584.0, 0.003588, 439.000
 75586.0, 0.003471, 418.000
 75588.0, 0.003495, 432.000
 75590.0, 0.003447, 424.000
 75592.0, 0.003350, 431.000
 75594.0, 0.003374, 423.000
 75596.0, 0.003428, 425.000
 75598.0, 0.003525, 437.000
 75600.0, 0.003516, 416.000
 75602.0, 0.003515, 437.000
 75604.0, 0.003685, 411.000
 75606.0, 0.003598, 437.000
 75608.0, 0.003737, 415.000
 75610.0, 0.003600, 438.000
 75612.0, 0.003584, 413.000
 75614.0, 0.003340, 435.000
 75616.0, 0.003398, 420.000
 75618.0, 0.003279, 428.000
 75620.0, 0.003289, 426.000
 75622.0, 0.003322, 420.000
 75624.0, 0.003321, 426.000
 75626.0, 0.003326, 418.000
 75628.0, 0.003367, 432.000
 75630.0, 0.003318, 412.000
 75632.0, 0.003335, 433.000
 75634.0, 0.003171, 413.000
 75636.0, 0.003300, 434.000
 75638.0, 0.003292, 415.000
 75640.0, 0.003405, 433.000
 75642.0, 0.003541, 415.000
 75644.0, 0.003485, 434.000
